source_file,treex_mean_iou,treex_mean_precision,treex_mean_recall,treex_detection_rate,RayExtract_mean_iou,RayExtract_mean_precision,RayExtract_mean_recall,RayExtract_detection_rate,TreeLearn_mean_iou,TreeLearn_mean_precision,TreeLearn_mean_recall,TreeLearn_detection_rate,TreeAIBox_mean_iou,TreeAIBox_mean_precision,TreeAIBox_mean_recall,TreeAIBox_detection_rate,SegmentAnyTree_mean_iou,SegmentAnyTree_mean_precision,SegmentAnyTree_mean_recall,SegmentAnyTree_detection_rate,ForestFormer3D_mean_iou,ForestFormer3D_mean_precision,ForestFormer3D_mean_recall,ForestFormer3D_detection_rate
Rem_Suprasl_2015_1602604.laz,0.6956183408063905,0.7445600004961165,0.9369019300379564,0.7857142857142857,0.7037935905370827,0.7749615632962995,0.8632885909047411,0.8214285714285714,0.8539536623461489,0.9027932270998876,0.9452363802679636,0.9642857142857144,0.8082238791022741,0.8587805280482408,0.9723749311255484,0.9642857142857144,0.8959258030651851,0.9234914726047804,0.9689171894906308,0.9642857142857144,0.9013674640750884,0.916764418836814,0.9472499705608451,0.9642857142857144
Rem_Katrynka_2016_6102605.laz,0.784229161816104,0.8580957999974416,0.9258483672642048,0.903846153846154,0.7267083857154888,0.9239122487750808,0.7832710870634649,0.8846153846153846,0.8152360400989392,0.8695974778134384,0.9474374614727458,0.9615384615384616,0.8259668001465271,0.8702152295933338,0.9471272597571492,0.9423076923076924,0.8306601518827605,0.8922038838561248,0.949376652854422,0.9423076923076924,0.8498865806611055,0.8919262316433958,0.9337544189460172,0.9230769230769232
Rem_Piensk_2016_2903502.laz,0.7057979511212047,0.7817770660810163,0.8892730889011342,0.8695652173913043,0.804479689219695,0.8628876448335316,0.9276709528604982,0.9565217391304348,0.8193060354452261,0.885117509457551,0.9364414033666963,0.9130434782608696,0.7999031419560194,0.8717150936305119,0.9007727578356532,0.8695652173913043,0.8193825935613294,0.8401230489466578,0.924317661108586,0.9130434782608696,0.8735420244518444,0.8923437295669069,0.9455373489967486,0.9565217391304348
Rem_Milicz_2015_4206701.laz,0.664962651533225,0.7922110957086702,0.905528401290524,0.8431372549019608,0.7159943051229075,0.8352073780214923,0.8561503775587302,0.8627450980392157,0.840061086931554,0.8641298314843098,0.9702948384587758,0.9803921568627452,0.8273482274368701,0.8545750557274052,0.966485851101158,1.0,0.8563805728451507,0.8977119384183657,0.9526733487603178,0.9803921568627452,0.8448276046269152,0.8936522080930545,0.9509038663822956,0.9607843137254902
Rem_Gorlice_2015_8004803.laz,0.6526783009738033,0.8093648659033656,0.8826001329325859,0.75,0.6403386419762584,0.7949755382760553,0.9446647285828964,0.75,0.8747181637457313,0.9034849285737764,0.9579668253458514,0.95,0.8378245274786267,0.8841123285101593,0.9457245310755308,1.0,0.8923667767305158,0.9277936711852492,0.9587035791795115,1.0,0.7659634770302041,0.8331009375601683,0.8163044940006505,0.85
Rem_Herby_2016_6105906.laz,0.7077847949060077,0.8266522979841022,0.8798661161049984,0.90625,0.7110267507785738,0.8771150943998717,0.7966567422352361,0.9375,0.8458360591839738,0.8657059404773579,0.9729942896759202,1.0,0.8310197590545593,0.8537262726171881,0.9705877823478312,1.0,0.8362026487418758,0.8737083446159605,0.956233667330912,0.96875,0.8478956671201395,0.8993681935078032,0.9706384501942996,0.96875
Rem_Milicz_2015_2705901.laz,0.6885633866112215,0.819472684362935,0.8595195448132144,0.8823529411764706,0.7062041558248866,0.8645253535883717,0.8146897413732925,0.8529411764705882,0.8467536643256165,0.8883325265501771,0.947995823932453,0.9705882352941176,0.8471217388420111,0.8883744105026583,0.950990284544056,0.9705882352941176,0.8800231863775562,0.911937759805204,0.9621780932482736,1.0,0.8368054924249531,0.8808886788923715,0.9249882960877592,0.9705882352941176
Rem_Piensk_2016_2202402.laz,0.7184824120920199,0.8302679273990318,0.909932551657056,0.8378378378378378,0.7586849848272856,0.8453790519301558,0.8732949648090337,0.8513513513513513,0.8220537181377977,0.8801975339064838,0.9412506900678864,0.9864864864864864,0.8269039378354909,0.8675910954768513,0.9455420289247944,0.9594594594594594,0.7383426030063152,0.850619639801861,0.9139960133959144,0.8513513513513513,0.8402113018806531,0.8984345612630192,0.9396623227716008,0.9594594594594594
Rem_Milicz_2015_2604401.laz,0.6925616929896017,0.8678321275478306,0.9375897111535192,0.8125,0.7026166042180958,0.8725488031029024,0.7572826854097552,0.875,0.7431833673252287,0.8508481716276445,0.9237572080339146,0.8125,0.7607286537914666,0.8854705450368444,0.8959448462699436,0.8125,0.8335871013677054,0.911413311735394,0.9353952663945112,0.875,0.8176356675967269,0.8895966425440057,0.9024236654236748,0.90625
Rem_Milicz_2015_2606301.laz,0.6912173027716255,0.8131479071017877,0.9625126509448956,0.72,0.7035806391338859,0.8765726130299205,0.7702369317798117,0.88,0.7913323578394107,0.8688674805268414,0.9894518911219042,0.88,0.776091871917751,0.8193281556641224,0.911747491035952,0.88,0.7933177725784587,0.8719314791688353,0.8645494160167285,0.88,0.8696791660356337,0.9288518779619134,0.9672820937216168,0.92
Rem_Piensk_2016_1804502.laz,0.61808288260843,0.7329905424442679,0.885750854863432,0.8125,0.8195744844783371,0.8809736150757156,0.925789672929414,1.0,0.8366240339924623,0.8836753681567158,0.9351629531459948,0.9375,0.7825630231504604,0.8161839776020082,0.9593048628546637,0.9375,0.8236951074275154,0.902170963107132,0.9136618351911426,0.9375,0.8644387908332378,0.907774958333158,0.9509602093609044,1.0
Rem_Herby_2016_6003406.laz,0.6478002137262071,0.8357276865928533,0.9651033858212924,0.8,0.7000568574397025,0.8915202579281708,0.7805098457937811,0.85,0.7226283661365787,0.8907753840706398,0.8885046501191864,0.85,0.6618584996051363,0.8340699927945768,0.8478917758929577,0.75,0.8057799426858324,0.9260408461780746,0.962837716448898,0.9,0.865749900941642,0.9132462110505412,0.9155261093559174,0.95
Rem_Milicz_2015_3806801.laz,0.7144867964993433,0.8040871506546058,0.8561138834178983,0.8,0.6971486954005442,0.8961485994653161,0.7715364059275492,0.8285714285714286,0.8102273604313817,0.884304919294787,0.9014197684580368,0.9142857142857144,0.8495732695718686,0.8859722879285522,0.9552010125294176,0.9714285714285714,0.8503739667516197,0.9167937387954512,0.9231920196702412,0.9142857142857144,0.8824747306076978,0.9240604291047484,0.9538561938535502,0.9428571428571428
Rem_Milicz_2015_2806501.laz,0.7175344126197635,0.8121260979993924,0.8819999511489838,0.8974358974358975,0.7337933560722448,0.8581691818360605,0.8432067524872691,0.9743589743589745,0.8316418016203284,0.8616902070419693,0.9617872215704644,0.9743589743589745,0.8107318221637985,0.8512800769522497,0.9504968176494734,0.9743589743589745,0.8510104696224828,0.8917370573049487,0.950220524898824,1.0,0.8369015942599006,0.8906685788400599,0.9355361925594116,1.0
Rem_Katrynka_2016_5501805.laz,0.7656833861379583,0.8401084715632924,0.9340390060980508,0.8620689655172413,0.7076230915841623,0.8962460482466201,0.7727106374752961,0.896551724137931,0.665487749809541,0.7510816404352538,0.8170650245330408,0.6551724137931034,0.8384216253287281,0.86288365638133,0.9659441426962756,0.9655172413793104,0.8667886399130397,0.9147966871224986,0.9801409979750528,0.9310344827586208,0.8655876341415201,0.93330204139698,0.957898768084716,0.896551724137931
Rem_Milicz_2015_2906401.laz,0.6534114881107256,0.7976411931496377,0.8553287694403965,0.8571428571428571,0.7274227610152755,0.8522897526291715,0.8457359390321779,0.9523809523809524,0.819106698020162,0.8587274332605725,0.9449431112294168,0.9285714285714286,0.8255429604991855,0.8595428709575371,0.9575172974607542,0.9761904761904762,0.8595456276899344,0.9038627154987215,0.9484084649214832,1.0,0.8621729486372196,0.9054363072903876,0.9492082009654516,1.0
Rem_Milicz_2015_3204501.laz,0.6838934980823702,0.8443511932909896,0.862776590812185,0.8351648351648352,0.6649897077414023,0.860296404118785,0.7915225706625272,0.8021978021978022,0.8156277298518654,0.8868847328947582,0.927407518452438,0.967032967032967,0.8408826538841583,0.8999172858531921,0.9428124318652062,0.967032967032967,0.7360817157649067,0.8544333374777263,0.9158761373218648,0.8461538461538461,0.8500176725110671,0.9169761436908872,0.9170872696011916,0.989010989010989
Rem_Herby_2016_2402406.laz,0.6913969338888043,0.7736720760286393,0.8767127123551453,0.75,0.7211935635657537,0.8015038636569535,0.8668144451477507,0.8333333333333334,0.6898661254386974,0.8590918995145442,0.9229251309425144,0.7916666666666666,0.6869022573818732,0.8277685944050568,0.9463215147436136,0.7916666666666666,0.8949964743468489,0.9145947694091088,0.9441105848706636,0.9583333333333334,0.8937441013903783,0.9437223559359044,0.9433425066660645,0.9583333333333334
Rem_Piensk_2016_0801702.laz,0.6998897742908674,0.8178573788452613,0.855338667408343,0.8918918918918919,0.7332267719332923,0.8405159078548734,0.84460634086167,0.945945945945946,0.8565690597434389,0.8869210010536571,0.9615103384457389,1.0,0.8319874079537964,0.8767285900247207,0.9450301493048412,0.972972972972973,0.7362493403787794,0.8651257168609781,0.9227496138915982,0.8648648648648649,0.8113171505108014,0.8892428422014608,0.9302833253157624,0.972972972972973
Rem_Piensk_2016_1701502.laz,0.5981079158650128,0.7843280924715011,0.8745426141130122,0.7586206896551724,0.7733557266389665,0.8556852351098934,0.9029204743856278,0.9655172413793104,0.766170803199177,0.8653919416614877,0.9473700395121136,0.9310344827586208,0.7511604311281082,0.857177579081649,0.93287538468059,0.8620689655172413,0.8526059461268654,0.903840820486878,0.940063537407062,1.0,0.8185288674076173,0.8669548104774091,0.9054265359734258,0.9310344827586208
Rem_Gorlice_2015_5805203.laz,0.6939745156799659,0.7987238422120742,0.972089579478224,0.8888888888888888,0.7070348361030229,0.8261805452061226,0.8623141211559064,0.8888888888888888,0.8585861381596852,0.8859859537973067,0.9654485916203454,1.0,0.8755791046008651,0.8993172036597588,0.9729611211609284,1.0,0.7572000755394267,0.8086916564704754,0.8398907324110336,0.8888888888888888,0.8205148790263568,0.8432749416073198,0.8628574882531362,0.8888888888888888
Rem_Herby_2016_4404106.laz,0.7023518228679395,0.826352740718124,0.9173215258168392,0.7407407407407407,0.6782805031775281,0.8998524322655429,0.7354200362894173,0.8518518518518519,0.8026825328816044,0.8508998005755535,0.9394328956230172,0.8888888888888888,0.7702248260158363,0.832271780615044,0.957566284450826,0.8888888888888888,0.7834493741161739,0.8942815049577266,0.8951717616540171,0.925925925925926,0.8851772615800961,0.9391875696777978,0.939691494886016,0.9629629629629628
Rem_Milicz_2015_2905401.laz,0.6622371584197536,0.7933592958068719,0.8352843546707013,0.8135593220338984,0.7009165156191427,0.8609938624534513,0.8133585609103215,0.847457627118644,0.8318155149086246,0.8715194973993058,0.9493486522247948,1.0,0.8298661025123435,0.8712647272218468,0.946664183256603,0.9830508474576272,0.8127690063610075,0.8881675778130682,0.942441355162934,0.9491525423728814,0.8417992974560409,0.8949644886674388,0.9214878967912086,0.9661016949152542
Rem_Piensk_2016_2801802.laz,0.7103779029093941,0.815118276033749,0.8963039812639302,0.7931034482758621,0.7201091328031344,0.8818061585606758,0.8056871569936065,0.8275862068965517,0.7584215398810076,0.843452974233133,0.8917350671545535,0.8275862068965517,0.7499631691269851,0.8560158427534412,0.9265005712022504,0.8620689655172413,0.8011488790848457,0.879696818868724,0.925887656619258,0.8620689655172413,0.8248952938246243,0.9062552961059556,0.9310535451336394,0.9310344827586208
Rem_Piensk_2016_1503502.laz,0.6193507762305793,0.7645685539815626,0.9591035469477376,0.7096774193548387,0.8226437211575254,0.9088792370486716,0.9010168618156044,0.9032258064516128,0.7439581861760928,0.8936836819225373,0.9184254313488804,0.8387096774193549,0.7259188101111602,0.8568729530733196,0.8503635172901638,0.8064516129032258,0.7879691884496834,0.8832801020186972,0.919033932740063,0.935483870967742,0.7893331757412912,0.8666904002355547,0.8644089414991954,0.8709677419354839
Rem_Gorlice_2015_4704303.laz,0.6671590306506524,0.8051747983245052,0.9108204259055508,0.8333333333333334,0.7510655459438309,0.84534330750495,0.9296194772483036,0.8333333333333334,0.7204046584072342,0.8172151659537666,0.8930736973775024,0.7777777777777778,0.706105738661907,0.8549706636217544,0.933107999685369,0.8333333333333334,0.7654860444094251,0.8735256088057574,0.924504146205533,0.8888888888888888,0.7967909244444104,0.8292768084331001,0.8766012589291595,0.8888888888888888
Rem_Milicz_2015_2406101.laz,0.6851335985643953,0.7841663714183034,0.8857032228373255,0.9302325581395348,0.7080520891725143,0.8415095932736807,0.8275720861276721,0.8837209302325582,0.7866400931199832,0.8325090081260178,0.9423608765502656,1.0,0.7953581755766406,0.8278869858928964,0.9586791063580576,0.9767441860465116,0.8490097305280789,0.8856061747883424,0.954071467599812,1.0,0.8217118269863601,0.881835980365858,0.94997089076699,0.9767441860465116
Rem_Katrynka_2016_5801605.laz,0.7378249991061654,0.8343626519664326,0.893225760146407,0.8977272727272727,0.7100669146902109,0.8921571741795428,0.7810357006581672,0.875,0.7355043257330518,0.799088461341237,0.8774573936511743,0.8409090909090909,0.8356745352220524,0.8739578588001158,0.9536097289240608,0.9318181818181818,0.7509603238420265,0.8551442370527308,0.9408597768531786,0.875,0.8024868953983095,0.8928690525985384,0.9390531046221422,0.8977272727272727
Rem_Piensk_2016_2600802.laz,0.7036790669096112,0.7972930073171113,0.900980888757465,0.8064516129032258,0.6826984301623822,0.799889946525489,0.8257471677551128,0.8064516129032258,0.7676157876542283,0.8539105429877227,0.9211508760101654,0.8709677419354839,0.8203287746650699,0.840603582037119,0.9718424276275496,0.935483870967742,0.80195282502978,0.8534788381035578,0.9235591700289248,0.9032258064516128,0.8268550049664859,0.8498814474654112,0.9231695706651728,0.9032258064516128
Rem_Herby_2016_6903106.laz,0.7057647120579765,0.8428662416013012,0.8421366846768987,0.8064516129032258,0.670692609610672,0.9106213820621164,0.725146556765227,0.8709677419354839,0.7496623364450424,0.8362803468984107,0.8942463314224927,0.8709677419354839,0.7377529639920916,0.8838301615857784,0.898307398959233,0.8709677419354839,0.7638445571774937,0.8901512107018511,0.928782670741352,0.8709677419354839,0.8525838834262035,0.9136012881745268,0.9367936625127732,0.935483870967742
Rem_Gorlice_2015_2603203.laz,0.6597315435969359,0.7900679348795814,0.8829413454674918,0.6923076923076923,0.7299473086451957,0.7774079841948445,0.902466933679996,0.6923076923076923,0.8378934311399698,0.907772109074666,0.9207427013309072,0.8461538461538461,0.7779415110841451,0.8720949603780953,0.8843433783218801,0.8461538461538461,0.8173679754374841,0.881101025729643,0.9181739319608944,0.9230769230769232,0.8448938616147555,0.8704825860565942,0.8957438448737262,0.9230769230769232
Rem_Piensk_2016_2100902.laz,0.6939864841735357,0.8034158018928135,0.8616521764707599,0.8688524590163934,0.6939704773361884,0.8431282870404292,0.799774599058189,0.8360655737704918,0.743908373093842,0.8442429946934121,0.9054006221553051,0.8852459016393442,0.8155425445763118,0.8513945430842862,0.9543978244149732,0.9344262295081968,0.8214671384529282,0.8696345614694645,0.9432236698088292,0.9672131147540984,0.8308615302944948,0.8832280067077249,0.9516612745471624,0.9344262295081968
Rem_Milicz_2015_4502801.laz,0.6742937862682973,0.7701221609917603,0.8886349632081907,0.8235294117647058,0.6521177934597355,0.8090353999770337,0.7697674036599971,0.7352941176470589,0.8204422340675727,0.8690122398302268,0.9697312569126376,0.9714285714285714,0.7077738478712705,0.7493649749401105,0.9671995731898724,0.9142857142857144,0.8365168911248709,0.9035317247908684,0.9503621160610194,0.9714285714285714,0.7887517708369111,0.9029074594210068,0.9530820293836932,0.9142857142857144
Rem_Milicz_2015_2804101.laz,0.7323891713022521,0.8326451115297515,0.8838637391116863,0.9065420560747663,0.7342624844397797,0.859279827941093,0.8459647559549112,0.9158878504672896,0.6979844770445276,0.7989343435130376,0.8612625837280354,0.8272727272727273,0.8119897968879675,0.8807285891343603,0.9434756720277429,0.9545454545454546,0.6675621127757987,0.8357476958617244,0.9339447903601162,0.8090909090909091,0.7425069511491764,0.8574924304304207,0.9179781651711818,0.8909090909090909
Rem_Herby_2016_4700406.laz,0.7023031155460979,0.8672668795628706,0.8578912422216388,0.8214285714285714,0.5801573961771517,0.9112988681802608,0.623436273402201,0.6785714285714286,0.7491221242746573,0.8861549923640818,0.9107275950649936,0.8928571428571429,0.7144517489032972,0.8515929963060974,0.8677382863304851,0.8214285714285714,0.8549425177948738,0.926253844019942,0.918976047815976,1.0,0.8717050642385498,0.9655090563188724,0.9332232416996477,0.9642857142857144
Rem_Suprasl_2015_2501204.laz,0.6091389884060959,0.6925976220834033,0.9213901579877964,0.75,0.7077672391834392,0.7760505791982147,0.9098058313845158,0.8541666666666666,0.761975742473652,0.8269751537406982,0.9785620550441784,0.8958333333333334,0.7668463857330385,0.8274581651228908,0.9391164223074092,0.8958333333333334,0.8524125442557186,0.8691437865158792,0.975994136249968,0.9791666666666666,0.8415662882404281,0.8589928685665522,0.9489601474718952,0.9583333333333334
Rem_Suprasl_2015_2202704.laz,0.550169759808943,0.806433231568892,0.8708401662852202,0.5384615384615384,0.6245224629069177,0.7942770659218847,0.7580425221061182,0.5769230769230769,0.4750247665403106,0.8400830273670554,0.8978753152746686,0.4230769230769231,0.5423172075831404,0.8504222655013078,0.860485613858453,0.5769230769230769,0.8712246660675798,0.9257189982594746,0.9770645771472156,0.9615384615384616,0.8561645433400504,0.907185622880314,0.9429954767476242,0.9230769230769232
Rem_Milicz_2015_1707601.laz,0.6074927756624289,0.7627963343859339,0.8198519161608541,0.6451612903225806,0.6995361611982661,0.8404307895227402,0.8170535678269666,0.8064516129032258,0.7928845415438895,0.86448361034778,0.9391415424061558,0.9375,0.7981996651276703,0.8654066685874519,0.9469068800818488,0.96875,0.7594330117749667,0.8427191919048428,0.9281860803217972,0.90625,0.7955856140699736,0.8889059667326745,0.9214626902515388,0.9375
Rem_Herby_2016_6305806.laz,0.6827082349029061,0.7531027058276769,0.8991859900741277,0.9047619047619048,0.5956353482324304,0.8512709211819333,0.6976646843582014,0.8571428571428571,0.8175926956678804,0.8820162978493946,0.9288315203612808,1.0,0.8035164649730886,0.8841125080182868,0.9066655936157074,0.9047619047619048,0.8158768248198454,0.8762518236329951,0.9252250517400336,0.9047619047619048,0.8200538066656716,0.881388340181325,0.9742613912525532,0.9047619047619048
Rem_Herby_2016_6101306.laz,0.661987453686196,0.7958201109433013,0.8415994835625112,0.7058823529411765,0.6544967934652387,0.8711578440855674,0.7574746853828855,0.8529411764705882,0.7969574198287805,0.8644841998360134,0.9430368337991732,0.9411764705882352,0.7759309497973479,0.8495587299394084,0.9175266747525384,0.9705882352941176,0.8282441350134898,0.8871967432726624,0.9332028794435496,1.0,0.8509605042218263,0.9110744004518722,0.9325689610366108,0.9705882352941176
Rem_Piensk_2016_1302002.laz,0.6439922838067903,0.7565522510555948,0.8893210830658558,0.8305084745762712,0.7284705444046756,0.814670805689551,0.8948830164062044,0.9152542372881356,0.8061633773661384,0.8459033097971631,0.951278910043647,0.9830508474576272,0.8012428175378288,0.8444122153799783,0.9476327519577544,1.0,0.7470509898207178,0.8276883713592555,0.9298948235058404,0.8983050847457628,0.7786048340503586,0.8455520555499523,0.905922568934937,0.9322033898305084
Rem_Katrynka_2016_3400805.laz,0.531404256398368,0.7223207418283649,0.8410461350146639,0.6521739130434783,0.4757505477024292,0.8669802059093943,0.6465280552900097,0.5217391304347826,0.5980908112026847,0.8523626265332548,0.8692762903161553,0.625,0.6861620714083889,0.8546750992818813,0.96069149612788,0.75,0.8681688073148948,0.9522384815383936,0.951789835188404,0.9583333333333334,0.8864384049133558,0.9477085281503944,0.9759508050569528,0.9583333333333334
Rem_Piensk_2016_0901202.laz,0.7465165368899793,0.8183230582040429,0.9192413556858606,0.9384615384615383,0.7521533626425849,0.8195865067435141,0.9107787274066196,0.9769230769230768,0.6734228082931905,0.7838566376583357,0.8561464145287359,0.7769230769230769,0.8007090148165369,0.8305638703019839,0.9591907436086294,0.9692307692307692,0.7208598470278886,0.795617255843696,0.9517470222123569,0.8846153846153846,0.7887132520307706,0.8319231060354005,0.9332987428431542,0.9153846153846154
Rem_Herby_2017_2702806.laz,0.6164743397735902,0.7843784412688789,0.8713878701707937,0.75,0.7009523162703626,0.8186177994621682,0.8184879704773754,0.84375,0.7371428425125378,0.8651947938618105,0.9038821904303238,0.84375,0.7327427086251287,0.846397942709725,0.8876629946399193,0.875,0.7931813675771717,0.859207183677688,0.9187757097321326,0.9375,0.8135498341471261,0.8694453777334814,0.9327851684197308,0.9375
Rem_Piensk_2016_2804302.laz,0.6655347149240243,0.7994455921685322,0.9613938130773896,0.7567567567567568,0.7764522814406913,0.8450498453328403,0.9098206416205012,0.972972972972973,0.73376295767731,0.8515406273957936,0.9199728840670868,0.8108108108108109,0.6924802067237661,0.7802468986308764,0.8709731740731217,0.8378378378378378,0.6382796510981352,0.757964019426864,0.9058721781860748,0.6756756756756757,0.8078523649644733,0.8616162663191738,0.931703793979632,0.918918918918919
Rem_Katrynka_2016_4902605.laz,0.5394084744541333,0.779419982590145,0.9380677568168384,0.7272727272727273,0.4642155502561765,0.8004664424813274,0.5691547030817687,0.3636363636363636,0.6927286363925956,0.7935914095141998,0.9599475679072658,0.9090909090909092,0.7699147050746629,0.7907748170872619,0.9726505927144838,0.9090909090909092,0.8980193059777122,0.9281134212387944,0.9672241653832888,1.0,0.9300400877987854,0.9431902569190376,0.9843986482829052,1.0
Rem_Milicz_2015_4205101.laz,0.7349880049165001,0.7414462104569809,0.990779070153764,1.0,0.7497763959852713,0.8778344916815534,0.810883673637319,0.75,0.5706489452848464,0.6713143006063356,0.7721994936221761,0.5,0.7783557970819122,0.7865927713302734,0.9875977650348312,1.0,0.8324127297515893,0.9198176426961644,0.8954529312087115,1.0,0.6462746698278867,0.8915781618558539,0.9623853488527366,0.75
Rem_Gorlice_2015_5804403.laz,0.561396479755965,0.7661513197435719,0.9610757844527752,0.75,0.6970306158513052,0.7370063798901747,0.9386498906256416,0.875,0.7938986399726555,0.8261304785552691,0.9596350637371712,1.0,0.7348094938749374,0.7738021232314147,0.9454992616882592,0.875,0.8089250452892245,0.9146594231898012,0.8811159539496755,0.875,0.7514259404360621,0.8342141037210417,0.7901212515302833,0.875
Rem_Milicz_2015_2105901.laz,0.7315945313859625,0.8190163608126324,0.9339926842977356,0.9090909090909092,0.0,0.0,0.0,0.0,0.7595181314477079,0.8123815013534528,0.9302857647198404,0.9090909090909092,0.7836066080326021,0.8221273038519541,0.951937863593232,0.9090909090909092,0.7648313661743387,0.845643916245689,0.9422057588577208,0.8636363636363636,0.6176408028999855,0.799883006191208,0.7836162614975304,0.7272727272727273
Rem_Herby_2016_3304206.laz,0.6990081071857562,0.8491002013058415,0.9412275976134988,0.8297872340425532,0.7152385542558264,0.9273312438789176,0.761376128254641,0.9361702127659576,0.6375469621027253,0.7906373389507463,0.9149774418007856,0.7659574468085106,0.7563917835127661,0.8236967266729026,0.9081331145353674,0.9148936170212766,0.6847523378337886,0.8323217737872659,0.8937478055763964,0.8085106382978723,0.7990153632998446,0.8868580473723857,0.901626430149944,0.9148936170212766
Rem_Herby_2016_5106406.laz,0.6805454864357521,0.7747600624909695,0.8659786705281667,0.8666666666666667,0.6677181801070484,0.8569932487048715,0.7573139634589676,0.8666666666666667,0.7651682427444554,0.7883247515820943,0.9490424813489567,0.9,0.7613954458846525,0.7896854141310938,0.9579796800868784,0.8666666666666667,0.8058821900055544,0.8599098144555908,0.9648509620899228,0.9333333333333332,0.8312604887769858,0.8777934007705191,0.9414276778335496,0.9333333333333332
Rem_Herby_2016_2403606.laz,0.5688048309722671,0.7445295204589962,0.863802343445847,0.625,0.6756798986890611,0.7849168805734691,0.7871016446181303,0.71875,0.6179446055856271,0.8338816069506007,0.8712082303442857,0.6666666666666666,0.6682890739831994,0.819223221992072,0.8368191573439061,0.7575757575757576,0.7837870250221287,0.901819756387405,0.9411715056282632,0.8787878787878788,0.7619972217519471,0.8972450484083042,0.9046428015311362,0.8484848484848485
Rem_Gorlice_2015_8204703.laz,0.6553124122311155,0.8079661465121853,0.9043162906997604,0.8148148148148148,0.7584894106190708,0.8437955917799684,0.8831895985945409,0.9629629629629628,0.7259078702737811,0.8702140592504654,0.9311250531985884,0.8518518518518519,0.6652041641988624,0.8067623442327092,0.8528127139242794,0.8518518518518519,0.7317667646531085,0.8862683717608382,0.8087984070118067,0.7777777777777778,0.7612981532380375,0.8760421318166316,0.8638744251757509,0.8888888888888888
Rem_Gorlice_2015_6804003.laz,0.7626163477028205,0.8661933263555133,0.9512104249523908,0.9230769230769232,0.7108148755427147,0.7876369477029475,0.900388015212331,0.9230769230769232,0.785813111823892,0.8024764652268538,0.9766278481028856,0.9230769230769232,0.6659996713745324,0.6998624112520925,0.9390975631617872,0.8461538461538461,0.6617358599941267,0.8111014805691888,0.7989833931289617,0.7692307692307693,0.7783828399504279,0.866981573606409,0.897808765358935,0.8461538461538461
Rem_Suprasl_2015_3600604.laz,0.6713965559101003,0.7513383070187095,0.9169242959268646,0.7391304347826086,0.6398318237277084,0.7787863191442718,0.7982976721829946,0.7391304347826086,0.6379434047763372,0.7703296194185565,0.95036822751624,0.782608695652174,0.7588787783206079,0.8113578314573858,0.9282767650077994,0.8695652173913043,0.7556598551351885,0.8483144388495266,0.9753193229761132,0.8695652173913043,0.8238845361843061,0.8702394319934307,0.9315866677666268,0.9130434782608696
Rem_Gorlice_2015_3203403.laz,0.5402747340631023,0.8249991128977705,0.9094956003875098,0.6071428571428571,0.5832150406611375,0.7610839571521406,0.6954399253860057,0.6785714285714286,0.4838529973421875,0.8591805096243204,0.9780555909139192,0.5714285714285714,0.5588749639192473,0.821263809299081,0.7774525724429457,0.6428571428571429,0.7346200762701086,0.8601901003296979,0.8857306075560906,0.7857142857142857,0.7858181547722919,0.9007294602243106,0.9351192003703416,0.8928571428571429
Rem_Milicz_2015_2006301.laz,0.6632300577414643,0.7470932836016129,0.8617435027493394,0.85,0.7426579444901358,0.9060868113852282,0.8097133277586848,0.85,0.7820312627685373,0.8012108012608037,0.9742873581172108,0.95,0.7509603335341433,0.7894761237592489,0.9499510826679748,0.9,0.7402101528073886,0.7997498006840591,0.8863659312629609,0.85,0.7395109790795235,0.8448607885223354,0.9677190259539468,0.9
Rem_Piensk_2016_2901202.laz,0.6787652212836848,0.7953954173943025,0.8675198578829495,0.8222222222222222,0.6773958054225752,0.7841226031486642,0.8565458583319571,0.8666666666666667,0.7438138140046626,0.8176163642150022,0.9016361987732608,0.9111111111111112,0.7575138578474192,0.8150967038176926,0.9246104837328414,0.9333333333333332,0.7509089930715334,0.8444163264274223,0.9268821766940344,0.9333333333333332,0.8015444586338527,0.8642319127972987,0.9233696916177964,0.9777777777777776
Rem_Gorlice_2015_6904103.laz,0.6066997261774986,0.7508420059364809,0.9124147733548182,0.8888888888888888,0.6533290403884091,0.7698384757749789,0.8365107087235732,0.7777777777777778,0.7556051339332404,0.8489099670740301,0.8752975129397119,0.8888888888888888,0.6706162063095215,0.8167849011531635,0.9025083578637568,0.7777777777777778,0.6965786127811526,0.852597889546709,0.8942483049193585,0.7777777777777778,0.720733704213317,0.8388046169587065,0.9651442027706394,0.8888888888888888
Rem_Piensk_2016_2302002.laz,0.5421258233541291,0.7542487544477889,0.8852430130001406,0.6190476190476191,0.531268123223249,0.7538814102900164,0.7051153375520514,0.6190476190476191,0.669225609283169,0.8259665694975282,0.8254914264946387,0.6666666666666666,0.6714953630149226,0.8316125353899629,0.848761152432758,0.7142857142857143,0.822450772962679,0.9349196862981252,0.9140635378827008,0.9047619047619048,0.8541878958584169,0.9606367419342626,0.9559076234080346,0.9285714285714286
